Distance_km,Coal_Weight_Ton,Fuel_Used_Liters,Average_Speed_kmh,Loading_Time_Min,Unloading_Time_Min,Weather,Traffic_Level,Driver_Experience_Years,Previous_Delays,Safety_Score,Fuel_Efficiency_km_per_liter,Delay_Probability,Actual_Delay,Risk_Level,Recommended_Action
126.37,26.91,28.78,20.0,48.56,21.43,Heavy_Rain,Medium,11,3,89.51,4.3908964558721335,0.7780561964774924,1,CRITICAL,Critical monitoring - Heavy rain risk
126.11,22.79,27.77,29.98,33.4,22.54,Rain,Medium,10,4,77.28,4.541231544832553,0.6436296600784777,0,HIGH,Increase trip monitoring
20.18,19.09,6.5,52.42,47.32,31.44,Clear,Low,10,2,77.43,3.1046153846153848,0.2034380526079945,0,LOW,Normal operation
40.36,38.12,15.57,46.46,40.73,24.21,Clear,High,18,1,81.14,2.592164418754014,0.273059238326581,0,LOW,Normal operation
39.38,15.45,10.49,40.83,18.59,22.09,Clear,High,10,5,77.81,3.754051477597712,0.33711614612671187,1,MEDIUM,Monitor trip
56.37,34.25,16.72,36.14,40.34,22.92,Heavy_Rain,Low,13,3,80.37,3.3714114832535884,0.36070923533382154,0,MEDIUM,Monitor trip
148.93,26.5,28.67,46.18,40.29,16.41,Rain,Medium,14,2,95.34,5.194628531566097,0.32505963377234504,1,MEDIUM,Monitor trip
82.99,33.31,19.07,40.89,35.38,24.14,Clear,High,18,2,100.0,4.35186156266387,0.26551927833737565,0,LOW,Normal operation
83.65,17.27,17.17,56.47,26.19,28.56,Cloudy,Low,1,2,71.25,4.871869539895166,0.18838215023257981,0,LOW,Normal operation
134.36,23.4,29.88,48.11,38.18,28.03,Clear,Low,4,4,86.39,4.496653279785811,0.23334120800733407,1,LOW,Normal operation
62.36,20.85,13.23,43.3,33.32,24.4,Cloudy,Medium,15,3,95.37,4.713529856386999,0.22045159601274597,0,LOW,Normal operation
103.11,37.62,26.15,52.21,40.9,29.92,Clear,Medium,2,2,67.48,3.94302103250478,0.3468954303933471,1,MEDIUM,Monitor trip
110.45,17.57,19.85,43.83,29.17,23.55,Clear,Low,10,4,82.04,5.564231738035264,0.23966365886980867,0,LOW,Normal operation
100.4,28.34,22.72,43.59,33.88,29.19,Cloudy,High,18,3,70.75,4.419014084507043,0.3864936123645445,0,MEDIUM,Monitor trip
53.16,26.18,14.03,55.9,35.97,31.79,Clear,Medium,20,4,69.38,3.789023521026372,0.13324437276527665,0,LOW,Normal operation
80.75,21.67,19.86,55.31,37.07,27.35,Cloudy,Low,3,2,92.51,4.065961732124874,0.19421008932397127,1,LOW,Normal operation
56.75,15.88,14.16,44.47,38.11,23.57,Clear,Low,8,10,85.13,4.007768361581921,0.24303017344899633,0,LOW,Normal operation
134.35,27.29,27.73,42.63,39.23,24.96,Rain,Low,13,3,82.77,4.84493328525063,0.34720677428192964,0,MEDIUM,Monitor trip
40.6,32.87,14.4,40.0,31.3,28.96,Clear,High,7,3,74.02,2.8194444444444446,0.28705024977334753,0,LOW,Normal operation
21.01,22.67,9.37,55.6,27.37,24.45,Cloudy,Medium,7,3,86.59,2.242262540021345,0.16730014076906408,0,LOW,Normal operation
54.52,28.7,16.14,49.53,28.18,19.13,Clear,Medium,18,1,86.03,3.377942998760843,0.18966476096864165,0,LOW,Normal operation
20.75,34.75,11.52,52.35,37.54,34.83,Clear,Medium,1,6,69.7,1.801215277777778,0.25599509678052046,0,LOW,Normal operation
25.05,15.07,11.97,32.09,45.43,28.99,Rain,Low,10,2,83.36,2.092731829573935,0.43799998689490505,1,MEDIUM,Monitor trip
43.75,29.12,11.56,56.97,38.25,35.59,Clear,Low,13,2,85.61,3.784602076124567,0.08321854592242066,0,LOW,Normal operation
121.36,20.12,21.99,42.8,47.98,30.12,Cloudy,High,13,4,79.56,5.51887221464302,0.49741733466245136,1,MEDIUM,Monitor trip
97.23,38.93,26.68,42.67,27.99,25.62,Clear,High,1,4,77.96,3.6443028485757125,0.24375990777394865,0,LOW,Normal operation
124.63,33.77,35.34,30.02,37.12,33.41,Heavy_Rain,Medium,6,3,87.27,3.5265987549518956,0.7578882170671926,1,CRITICAL,Critical monitoring - Heavy rain risk
91.89,23.44,17.65,48.37,22.16,29.26,Cloudy,Low,17,4,73.3,5.206232294617564,0.20041625882127975,0,LOW,Normal operation
108.85,32.86,28.6,29.08,31.67,22.36,Heavy_Rain,Medium,7,2,88.26,3.8059440559440554,0.71678299749658,1,CRITICAL,Critical monitoring - Heavy rain risk
54.22,38.4,15.61,42.8,35.43,26.69,Clear,Medium,4,7,82.87,3.4734144778987828,0.3256227106803528,1,MEDIUM,Monitor trip
120.06,33.88,29.5,43.29,28.11,21.22,Cloudy,Low,15,1,87.3,4.069830508474577,0.2233916692455206,0,LOW,Normal operation
140.63,19.7,27.13,62.67,25.83,25.16,Clear,Low,2,0,98.24,5.183560633984519,0.30569517510776506,0,MEDIUM,Monitor trip
144.45,24.07,30.52,39.14,28.54,19.97,Heavy_Rain,Medium,13,3,74.79,4.732961992136304,0.5131494980857707,0,HIGH,Increase trip monitoring
114.07,31.47,30.98,34.43,45.04,30.26,Heavy_Rain,Low,8,2,77.77,3.6820529373789537,0.644385270459402,1,HIGH,Increase trip monitoring
83.28,26.69,21.74,57.18,39.01,32.42,Cloudy,Low,2,3,73.81,3.830726770929163,0.17873372345755342,0,LOW,Normal operation
103.2,25.97,22.44,26.61,35.26,27.57,Rain,High,2,2,100.0,4.598930481283422,0.694981122033973,1,HIGH,Increase trip monitoring
93.4,15.6,18.16,40.34,44.56,25.04,Cloudy,High,6,3,80.87,5.143171806167401,0.3446057795611007,0,MEDIUM,Monitor trip
127.93,37.23,30.73,49.22,48.5,28.36,Clear,Medium,10,2,84.45,4.163032866905304,0.44941752509073574,1,MEDIUM,Monitor trip
87.85,28.18,25.4,20.38,48.09,15.69,Heavy_Rain,Medium,2,7,80.84,3.4586614173228347,0.7473627879163147,1,CRITICAL,Critical monitoring - Heavy rain risk
31.88,26.43,14.13,27.66,36.3,20.4,Rain,High,14,3,93.28,2.2561924982307144,0.525291664510065,1,HIGH,Increase trip monitoring
99.62,27.27,19.83,54.26,35.94,29.21,Clear,Low,19,7,66.89,5.023701462430661,0.2440654955281689,1,LOW,Normal operation
23.7,22.23,16.48,20.0,46.76,29.6,Heavy_Rain,Medium,19,1,83.25,1.4381067961165048,0.6942268525305036,1,HIGH,Increase trip monitoring
94.18,15.78,17.93,56.75,36.93,30.26,Cloudy,Medium,5,8,100.0,5.252649191299499,0.26521111083045146,1,LOW,Normal operation
143.37,29.87,33.76,26.35,41.86,26.25,Rain,High,16,3,77.34,4.246741706161138,0.6220670620158676,0,HIGH,Increase trip monitoring
103.62,20.46,22.23,64.7,28.68,17.22,Clear,Low,19,1,93.41,4.661268556005398,0.18920321536360724,0,LOW,Normal operation
149.83,24.7,36.8,29.74,35.0,29.37,Rain,High,8,3,85.36,4.071467391304348,0.7038945979063234,1,CRITICAL,Critical monitoring - High traffic
68.44,33.75,19.0,34.11,23.25,35.23,Rain,High,11,4,98.72,3.6021052631578945,0.5047663263941642,1,HIGH,Increase trip monitoring
98.92,39.8,21.96,53.43,29.3,26.17,Clear,Medium,18,3,91.97,4.504553734061931,0.18549411275152616,0,LOW,Normal operation
82.84,16.74,17.41,46.38,46.34,30.64,Clear,Medium,19,4,90.09,4.758184951177484,0.30189443954462086,1,MEDIUM,Monitor trip
143.99,38.31,30.82,38.98,29.69,27.92,Cloudy,Medium,12,5,79.1,4.671966255678131,0.4965362034330835,1,MEDIUM,Monitor trip
65.72,26.96,18.59,36.96,34.36,14.85,Rain,Medium,10,1,74.94,3.535233996772458,0.32461323456748015,1,MEDIUM,Monitor trip
49.46,35.22,18.75,20.0,35.59,24.94,Heavy_Rain,High,13,3,76.96,2.6378666666666666,0.6793675501363782,0,HIGH,Increase trip monitoring
23.86,31.29,9.85,39.24,51.35,26.71,Clear,High,8,4,80.29,2.4223350253807108,0.4714882990496736,0,MEDIUM,Monitor trip
98.36,24.52,21.13,70.0,25.18,26.25,Clear,Low,7,1,79.58,4.6549929010885,0.10601626661001518,0,LOW,Normal operation
79.94,31.72,20.71,33.51,30.17,21.41,Clear,High,12,2,79.76,3.8599710284886526,0.3618814937470568,0,MEDIUM,Monitor trip
30.63,23.31,8.83,50.4,48.48,23.99,Cloudy,Low,19,2,78.0,3.46885617214043,0.27187565658275925,0,LOW,Normal operation
40.27,15.1,7.89,49.1,46.38,31.41,Clear,Low,8,3,84.63,5.103929024081116,0.24800906736054074,0,LOW,Normal operation
35.78,24.25,13.41,49.83,25.86,27.56,Clear,Medium,5,3,87.13,2.668158090976883,0.21653555443511704,0,LOW,Normal operation
29.38,28.9,10.16,65.81,24.86,25.63,Clear,Low,6,3,81.15,2.8917322834645667,0.11683163567137182,0,LOW,Normal operation
128.51,33.38,33.79,37.06,35.18,22.41,Heavy_Rain,Low,19,4,75.44,3.803196211897011,0.3248769437126264,1,MEDIUM,Monitor trip
56.91,19.7,18.92,52.48,15.0,27.07,Cloudy,High,19,3,72.69,3.007928118393234,0.31201350544052253,1,MEDIUM,Monitor trip
137.61,24.49,28.46,48.78,32.14,24.99,Clear,Low,7,4,84.46,4.835207308503163,0.23205560947278484,1,LOW,Normal operation
25.9,33.97,12.45,50.19,47.25,23.46,Rain,Low,10,4,90.04,2.0803212851405624,0.3713103689913542,1,MEDIUM,Monitor trip
25.82,16.32,7.3,54.6,17.38,21.21,Clear,Low,17,1,87.39,3.536986301369863,0.12493429020466601,0,LOW,Normal operation
47.72,23.15,16.19,28.58,44.72,27.8,Cloudy,High,3,5,84.59,2.947498455836936,0.5486238792365861,0,HIGH,Increase trip monitoring
90.85,16.54,19.01,46.96,34.76,30.44,Clear,High,11,1,92.56,4.779063650710152,0.22753829138545223,0,LOW,Normal operation
54.26,30.41,21.49,20.0,29.62,13.34,Heavy_Rain,High,1,3,92.56,2.5248953001395997,0.7039146853209425,0,CRITICAL,Critical monitoring - Heavy rain risk
53.98,21.95,17.13,34.3,33.12,26.54,Clear,High,6,2,92.68,3.1511967308814945,0.37127671005861507,0,MEDIUM,Monitor trip
66.49,19.56,11.66,41.93,32.57,23.23,Cloudy,Low,10,3,82.36,5.702401372212693,0.1801375175939151,0,LOW,Normal operation
78.46,25.07,16.65,50.32,35.09,27.09,Clear,Medium,20,6,89.21,4.712312312312313,0.2734986214484041,1,LOW,Normal operation
124.29,32.87,32.86,34.69,39.22,31.65,Heavy_Rain,Low,5,1,82.48,3.7824102251978093,0.4762287955144496,0,MEDIUM,Monitor trip
110.98,27.0,24.81,44.2,36.46,25.4,Cloudy,High,9,6,78.71,4.473196291817816,0.5525473463403787,1,HIGH,Increase trip monitoring
31.21,18.06,9.43,46.84,36.33,21.7,Cloudy,High,15,2,71.4,3.3096500530222697,0.33399423356396113,0,MEDIUM,Monitor trip
120.47,18.46,22.96,35.49,33.83,27.44,Clear,High,1,0,81.5,5.246951219512195,0.5022003436838053,1,HIGH,Increase trip monitoring
75.78,35.17,20.61,50.17,30.92,31.87,Cloudy,Low,15,8,84.93,3.676855895196507,0.3022557706302012,1,MEDIUM,Monitor trip
90.46,22.21,19.45,49.53,31.87,23.64,Rain,Low,20,2,81.35,4.650899742930591,0.2521863597297196,0,LOW,Normal operation
47.59,31.18,16.14,52.99,36.4,25.79,Clear,Low,8,2,80.91,2.948574969021066,0.12599932076340525,0,LOW,Normal operation
50.86,31.17,14.87,24.15,35.08,25.4,Cloudy,High,13,3,80.91,3.4203093476798925,0.48049239621458456,1,MEDIUM,Monitor trip
41.1,36.14,12.02,37.81,32.14,22.84,Rain,Medium,17,6,78.84,3.4193011647254576,0.44760241467536577,1,MEDIUM,Monitor trip
80.06,21.54,16.67,53.37,35.85,30.19,Clear,Low,13,0,82.72,4.802639472105579,0.13378606185750017,0,LOW,Normal operation
21.27,25.86,6.79,43.71,24.81,26.59,Rain,Low,19,4,84.9,3.1325478645066274,0.2582304102231329,0,LOW,Normal operation
108.97,33.53,29.43,33.36,35.15,27.61,Rain,Medium,17,4,79.5,3.702684335711859,0.6185291741281378,0,HIGH,Increase trip monitoring
23.61,28.69,11.94,65.4,37.63,25.93,Clear,Low,18,0,83.09,1.9773869346733668,0.11322575161975308,0,LOW,Normal operation
41.35,38.75,13.83,39.43,38.04,20.22,Clear,High,10,0,73.57,2.989877078814172,0.3004186305571128,0,MEDIUM,Monitor trip
136.44,34.16,29.81,39.71,15.0,27.41,Rain,Low,15,2,76.76,4.5769875880576985,0.4254459879764881,1,MEDIUM,Monitor trip
81.4,20.07,18.78,44.69,46.5,21.43,Cloudy,Low,15,3,81.69,4.334398296059638,0.28613982365601937,1,LOW,Normal operation
51.42,19.61,8.42,41.25,34.31,22.84,Cloudy,Medium,1,0,79.88,6.106888361045131,0.21180724478505145,1,LOW,Normal operation
49.17,24.17,14.06,49.59,34.42,27.48,Clear,Medium,3,4,92.88,3.497155049786629,0.2226340202065557,0,LOW,Normal operation
36.18,21.46,8.76,37.13,35.41,14.71,Heavy_Rain,Medium,9,1,86.54,4.13013698630137,0.355732731746022,1,MEDIUM,Monitor trip
145.85,36.56,30.36,39.67,30.78,25.27,Rain,Medium,18,2,82.3,4.804018445322793,0.45947512052005457,1,MEDIUM,Monitor trip
136.4,32.82,31.31,20.0,30.09,30.39,Heavy_Rain,High,3,3,80.24,4.356435643564357,0.7956359184011234,1,CRITICAL,Critical monitoring - Heavy rain risk
38.89,34.51,16.32,42.23,42.86,25.43,Cloudy,Low,11,5,83.06,2.3829656862745097,0.283455307839164,0,LOW,Normal operation
130.92,39.4,28.57,63.39,30.06,24.1,Clear,Low,19,1,71.57,4.582429121456072,0.17464427312289837,0,LOW,Normal operation
56.32,15.59,15.63,29.0,35.96,25.64,Heavy_Rain,Low,10,4,80.1,3.603326935380678,0.5810158824026807,1,HIGH,Increase trip monitoring
84.99,35.74,23.23,46.87,33.04,18.67,Clear,Medium,5,2,86.68,3.658631080499354,0.19749203173589866,0,LOW,Normal operation
117.36,32.32,25.88,38.46,51.87,21.11,Rain,Low,20,0,84.13,4.5347758887171565,0.517777067974111,1,HIGH,Increase trip monitoring
119.68,33.22,29.54,36.14,28.46,17.82,Clear,Medium,3,4,82.1,4.051455653351388,0.4513541625008649,0,MEDIUM,Monitor trip
144.22,18.37,28.9,56.49,28.59,17.21,Clear,Low,12,1,90.91,4.990311418685121,0.20882000104700502,0,LOW,Normal operation
100.76,23.75,19.57,38.99,29.73,29.36,Clear,Medium,7,2,86.86,5.148696985181401,0.2820854538615296,0,LOW,Normal operation
96.65,36.91,25.85,40.73,35.67,31.01,Clear,High,3,0,81.76,3.738878143133462,0.28174070479727614,0,LOW,Normal operation
104.83,24.9,23.33,43.5,44.26,24.79,Cloudy,Medium,19,2,77.69,4.493356193741963,0.334485652983369,0,MEDIUM,Monitor trip
144.05,25.8,26.95,39.7,40.46,29.17,Cloudy,Medium,12,3,77.53,5.345083487940632,0.3145532009676433,1,MEDIUM,Monitor trip
86.87,36.31,20.91,70.0,47.55,20.25,Clear,Low,5,4,76.72,4.154471544715447,0.20778078838924174,0,LOW,Normal operation
30.08,26.9,16.19,20.0,41.76,27.78,Heavy_Rain,Medium,19,1,89.13,1.857936998147004,0.62685106865904,0,HIGH,Increase trip monitoring
123.32,28.67,25.78,60.28,40.1,24.64,Clear,Low,9,2,77.72,4.783553141970519,0.1776678898179853,0,LOW,Normal operation
35.59,34.21,15.13,35.2,22.55,19.32,Rain,High,11,0,71.39,2.352280237937872,0.4642190059919543,1,MEDIUM,Monitor trip
128.13,21.48,24.08,42.09,40.52,27.99,Cloudy,Medium,19,4,83.12,5.321013289036545,0.31946833036947264,1,MEDIUM,Monitor trip
50.33,23.77,8.68,42.99,18.35,16.58,Rain,Medium,1,2,96.89,5.798387096774194,0.3610374886972881,1,MEDIUM,Monitor trip
93.41,32.66,19.03,57.23,43.65,37.39,Cloudy,Medium,3,1,77.2,4.90856542301629,0.2613487508123827,0,LOW,Normal operation
94.91,22.98,20.45,36.63,24.69,21.81,Clear,High,3,3,80.68,4.641075794621027,0.2499018426660305,1,LOW,Normal operation
121.43,36.44,29.15,51.43,40.86,31.56,Clear,Medium,18,2,68.47,4.165694682675815,0.2747541019407912,1,LOW,Normal operation
68.6,21.14,15.86,52.69,35.86,27.19,Clear,Low,14,3,87.49,4.325346784363178,0.14119495344988697,0,LOW,Normal operation
77.89,22.53,20.15,32.84,41.85,20.61,Rain,Medium,17,3,78.17,3.865508684863524,0.43036303850866525,1,MEDIUM,Monitor trip
92.65,19.39,20.37,46.24,42.21,23.76,Rain,Low,18,4,88.46,4.548355424644084,0.2708729372478347,1,LOW,Normal operation
132.68,32.63,29.31,45.83,18.64,24.38,Clear,Medium,15,5,76.03,4.526782668031389,0.4945582845798502,1,MEDIUM,Monitor trip
141.3,24.12,28.67,36.6,37.06,28.58,Cloudy,Low,14,2,93.46,4.92849668643181,0.3461225819847203,0,MEDIUM,Monitor trip
105.99,19.93,21.22,43.57,17.95,26.38,Clear,High,3,1,84.74,4.9948162111215835,0.4700441256598318,0,MEDIUM,Monitor trip
73.5,32.66,19.05,41.79,38.47,26.05,Clear,High,15,4,66.18,3.858267716535433,0.4515076082186364,1,MEDIUM,Monitor trip
29.5,33.65,15.84,40.46,33.6,23.99,Cloudy,Medium,10,3,92.86,1.8623737373737375,0.22309317442609308,1,LOW,Normal operation
24.52,33.01,12.76,43.28,38.18,27.84,Rain,Medium,9,4,88.56,1.921630094043887,0.3119456506063759,0,MEDIUM,Monitor trip
143.31,30.2,29.09,33.46,31.73,19.77,Cloudy,Medium,11,4,74.26,4.926435201100034,0.5486745019503009,0,HIGH,Increase trip monitoring
116.17,16.19,20.26,45.74,27.83,29.49,Cloudy,Medium,5,5,98.64,5.73395853899309,0.2881859204965184,1,LOW,Normal operation
106.27,17.69,19.64,39.68,49.25,28.5,Clear,High,15,3,86.08,5.410896130346232,0.49636975157262947,1,MEDIUM,Monitor trip
38.62,30.68,15.54,31.74,33.93,28.04,Heavy_Rain,High,10,2,50.95,2.485199485199485,0.5931636069948413,1,HIGH,Increase trip monitoring
29.52,27.78,8.94,51.77,45.87,21.59,Cloudy,Low,16,3,90.94,3.302013422818792,0.25809633109181873,1,LOW,Normal operation
31.95,33.73,17.07,47.28,24.55,27.07,Cloudy,Low,2,3,81.58,1.8717047451669595,0.19640462607688794,0,LOW,Normal operation
139.08,36.66,28.49,49.81,37.91,27.69,Cloudy,Low,9,1,84.19,4.8817128817128825,0.23391674816860836,0,LOW,Normal operation
136.28,16.23,23.51,53.45,31.34,30.27,Cloudy,Low,3,2,83.59,5.796682262866865,0.27813715211344076,0,LOW,Normal operation
47.56,37.45,21.69,20.0,42.78,32.83,Heavy_Rain,High,11,3,85.15,2.192715537113877,0.6493843560551421,1,HIGH,Increase trip monitoring
48.34,28.25,12.69,47.64,38.94,19.71,Clear,Medium,19,2,77.91,3.8092986603624905,0.19783978415568285,0,LOW,Normal operation
32.01,34.63,17.91,36.38,23.71,21.86,Heavy_Rain,Low,3,7,73.72,1.7872696817420435,0.5753525075738862,1,HIGH,Increase trip monitoring
22.17,39.62,14.79,45.67,27.44,24.06,Clear,Medium,5,3,88.75,1.4989858012170387,0.17405557600761307,1,LOW,Normal operation
121.2,28.01,27.23,40.93,36.89,27.0,Rain,Low,9,1,71.69,4.450973191333088,0.4082155306627687,1,MEDIUM,Monitor trip
144.24,21.3,25.77,46.95,36.51,20.67,Clear,Medium,20,0,92.96,5.597206053550641,0.30829010611165014,1,MEDIUM,Monitor trip
111.33,24.36,23.84,52.57,30.7,24.21,Cloudy,Medium,1,2,91.53,4.66988255033557,0.3708426293151185,0,MEDIUM,Monitor trip
53.69,37.77,18.15,44.17,47.24,28.94,Rain,Low,12,5,83.13,2.9581267217630853,0.5451519586093837,0,HIGH,Increase trip monitoring
92.56,19.49,17.93,59.13,39.93,33.4,Clear,Medium,18,2,76.82,5.162297824874512,0.18810415182266485,0,LOW,Normal operation
147.88,20.61,25.81,45.7,55.22,26.32,Clear,Medium,13,2,75.22,5.729562185199535,0.4936126504716487,1,MEDIUM,Monitor trip
89.33,37.68,23.59,42.77,36.59,23.9,Clear,High,4,1,79.23,3.7867740568037305,0.20378098972590158,0,LOW,Normal operation
46.11,22.3,11.7,66.06,27.94,20.27,Clear,Low,20,3,84.23,3.9410256410256412,0.12993933179639355,0,LOW,Normal operation
58.04,31.98,16.59,37.23,35.74,29.19,Rain,Low,4,5,94.28,3.498493068113321,0.3411239061443814,0,MEDIUM,Monitor trip
45.86,35.03,13.81,38.43,39.41,21.44,Cloudy,Medium,8,4,76.97,3.3207820419985516,0.24592003110895408,0,LOW,Normal operation
33.6,26.51,12.19,49.76,40.9,26.2,Cloudy,Low,5,6,79.2,2.7563576702214934,0.2544590599866525,0,LOW,Normal operation
80.47,34.96,19.68,45.42,34.03,29.64,Clear,Medium,6,4,79.88,4.088922764227642,0.19124893776958635,0,LOW,Normal operation
59.1,24.17,15.16,48.52,36.96,19.98,Cloudy,Low,12,3,80.5,3.8984168865435356,0.1785437773181106,0,LOW,Normal operation
67.98,35.74,18.6,42.76,34.07,25.55,Clear,Low,15,4,81.35,3.6548387096774193,0.1385560234460966,0,LOW,Normal operation
96.56,22.2,20.05,55.61,31.24,24.49,Cloudy,Low,20,3,75.44,4.815960099750623,0.12709752805424504,0,LOW,Normal operation
42.89,27.57,19.35,29.35,35.69,29.35,Cloudy,Medium,20,1,80.59,2.2165374677002583,0.34003812356490004,1,MEDIUM,Monitor trip
74.33,32.9,17.75,49.64,33.46,18.17,Cloudy,Low,8,5,94.37,4.187605633802817,0.2654141731721127,0,LOW,Normal operation
97.79,20.5,24.3,31.26,47.74,28.78,Rain,High,3,5,85.56,4.024279835390947,0.588226462269635,0,HIGH,Increase trip monitoring
96.5,32.62,19.89,59.84,34.0,26.67,Cloudy,Low,6,4,81.2,4.851684263448969,0.14680453017915815,0,LOW,Normal operation
79.26,17.9,20.07,33.56,28.24,20.14,Cloudy,Medium,11,7,86.96,3.9491778774289985,0.3820385761511429,0,MEDIUM,Monitor trip
35.57,21.06,11.4,45.42,48.04,17.35,Clear,Medium,18,0,83.8,3.1201754385964913,0.2772957204261277,1,LOW,Normal operation
76.06,32.73,22.07,53.39,19.08,28.16,Cloudy,Low,8,3,95.53,3.446307204349796,0.15535243734780516,0,LOW,Normal operation
35.02,22.98,12.73,41.04,32.72,18.71,Cloudy,Low,10,2,68.19,2.750981932443048,0.16668532535087255,1,LOW,Normal operation
40.15,23.07,10.69,47.72,37.15,29.97,Cloudy,Medium,9,1,79.46,3.7558465855940133,0.20987980927587455,0,LOW,Normal operation
125.13,29.44,27.39,64.73,36.69,22.16,Clear,Low,3,4,83.6,4.568455640744797,0.2229120395896508,0,LOW,Normal operation
90.33,31.01,20.68,54.28,35.03,27.45,Clear,Low,2,4,87.6,4.367988394584139,0.1486893946426465,1,LOW,Normal operation
117.33,20.45,23.91,49.9,31.06,25.36,Cloudy,Low,16,2,95.27,4.9071518193224595,0.22183916182636637,0,LOW,Normal operation
90.33,23.18,19.96,49.16,28.41,21.15,Rain,Low,19,5,86.32,4.525551102204409,0.3435178007269734,0,MEDIUM,Monitor trip
83.18,31.12,26.02,31.04,49.45,25.76,Heavy_Rain,High,11,2,78.96,3.196771714066103,0.7189850654679374,1,CRITICAL,Critical monitoring - Heavy rain risk
103.88,37.34,25.45,41.58,17.92,23.31,Cloudy,High,16,0,70.05,4.081728880157171,0.4217437037487105,0,MEDIUM,Monitor trip
102.43,25.07,21.31,44.63,55.22,29.42,Clear,Low,9,6,82.74,4.806663538244956,0.5918092029913852,0,HIGH,Increase trip monitoring
121.22,17.83,24.6,41.66,33.37,10.0,Rain,Low,5,2,88.48,4.927642276422764,0.310996316222576,0,MEDIUM,Monitor trip
90.86,34.34,24.35,57.23,40.65,26.4,Clear,Low,5,5,96.82,3.7314168377823407,0.18484378380678382,0,LOW,Normal operation
140.2,38.45,31.69,46.06,37.13,28.76,Clear,Medium,19,4,100.0,4.424108551593562,0.30177576804917183,0,MEDIUM,Monitor trip
115.32,15.68,24.98,40.42,39.01,20.98,Clear,Medium,16,5,82.9,4.616493194555644,0.4036973760194575,0,MEDIUM,Monitor trip
33.01,18.41,12.08,20.02,40.37,17.96,Heavy_Rain,Medium,14,5,71.5,2.7326158940397347,0.7055884397636312,1,CRITICAL,Critical monitoring - Heavy rain risk
36.51,21.79,8.49,48.26,31.83,18.11,Cloudy,Medium,11,4,84.84,4.300353356890459,0.2218379966332558,0,LOW,Normal operation
130.95,29.12,31.11,20.0,35.38,29.0,Heavy_Rain,High,15,3,92.35,4.209257473481196,0.7395652527902906,1,CRITICAL,Critical monitoring - Heavy rain risk
147.89,19.39,29.03,34.32,33.63,29.66,Clear,High,11,4,93.46,5.094385118842576,0.43979461233182104,1,MEDIUM,Monitor trip
119.76,21.28,23.45,55.4,28.34,26.7,Cloudy,Low,8,3,74.16,5.107036247334755,0.22317513114349233,0,LOW,Normal operation
39.0,18.76,12.38,40.59,47.5,28.81,Cloudy,High,10,7,70.42,3.1502423263327946,0.5489986638847465,0,HIGH,Increase trip monitoring
64.31,20.61,15.41,48.14,18.93,25.53,Rain,Low,1,5,70.67,4.173264114211551,0.46382078946250116,1,MEDIUM,Monitor trip
67.89,35.78,21.86,32.82,30.93,26.63,Clear,High,2,2,69.35,3.105672461116194,0.45144426514271424,0,MEDIUM,Monitor trip
99.51,15.57,18.18,38.74,28.87,29.18,Clear,Low,5,5,91.68,5.473597359735974,0.1756114837427275,0,LOW,Normal operation
120.45,32.35,28.13,43.84,34.83,34.37,Clear,Medium,13,1,100.0,4.281905439033061,0.23687748586797272,1,LOW,Normal operation
86.55,27.68,17.06,41.2,24.04,31.89,Cloudy,Medium,13,3,83.59,5.07327080890973,0.2277811397498304,0,LOW,Normal operation
29.49,39.46,14.79,56.84,40.49,23.92,Cloudy,Low,9,2,85.71,1.9939148073022313,0.13628516531406748,0,LOW,Normal operation
141.49,21.34,25.53,41.44,24.34,19.99,Rain,Low,4,4,84.33,5.542107324716021,0.37192057259773686,0,MEDIUM,Monitor trip
103.92,15.89,19.28,54.5,48.39,21.78,Clear,Low,15,7,78.58,5.390041493775933,0.6588508341086853,0,HIGH,Increase trip monitoring
