Trip_ID,Truck_ID,Driver_ID,Date,Mine,Destination,Distance_km,Coal_Weight_Ton,Fuel_Used_Liters,Average_Speed_kmh,Loading_Time_Min,Unloading_Time_Min,Weather,Traffic_Level,Driver_Experience_Years,Previous_Delays,Safety_Score,Delay
TRIP-07175,TRK-083,DRV-186,2026-04-14,Mine_A,Railway_Yard_B,111.19,38.42,28.32,34.5,33.43,20.0,Cloudy,High,20,5,82.72,0
TRIP-08279,TRK-049,DRV-125,2026-04-14,Mine_C,Railway_Yard_A,32.97,37.71,12.27,68.87,44.44,21.78,Clear,Low,7,3,71.53,0
TRIP-02936,TRK-022,DRV-101,2026-04-14,Mine_A,Railway_Yard_A,111.92,35.84,28.97,31.32,37.75,24.66,Cloudy,High,12,1,90.49,1
TRIP-05620,TRK-013,DRV-084,2026-04-14,Mine_C,Power_Plant_A,22.38,38.9,11.44,47.92,31.25,27.69,Clear,Medium,10,6,81.29,0
TRIP-01607,TRK-037,DRV-055,2026-04-14,Mine_A,Power_Plant_B,149.15,30.55,36.79,20.0,30.6,23.46,Clear,High,19,4,80.59,0
TRIP-00061,TRK-092,DRV-037,2026-04-14,Mine_D,Railway_Yard_A,120.71,38.57,27.46,40.41,33.21,22.72,Cloudy,Medium,8,6,89.9,1
TRIP-05395,TRK-061,DRV-086,2026-04-14,Mine_A,Railway_Yard_B,99.75,28.96,25.93,38.58,28.95,39.16,Heavy_Rain,Low,17,2,81.63,1
TRIP-00285,TRK-099,DRV-086,2026-04-14,Mine_A,Power_Plant_A,48.33,34.69,23.47,31.71,45.56,22.25,Heavy_Rain,Medium,13,3,79.94,1
TRIP-05224,TRK-011,DRV-197,2026-04-14,Mine_A,Railway_Yard_A,119.68,33.22,29.54,36.14,28.46,17.82,Clear,Medium,3,4,82.1,0
TRIP-07075,TRK-080,DRV-115,2026-04-14,Mine_C,Power_Plant_A,22.11,17.74,9.95,34.31,26.09,27.13,Cloudy,High,15,3,77.57,0
TRIP-03728,TRK-079,DRV-053,2026-04-14,Mine_D,Power_Plant_A,40.69,32.81,11.95,47.4,36.25,29.45,Clear,Medium,9,5,86.97,1
TRIP-08828,TRK-014,DRV-134,2026-04-14,Mine_C,Railway_Yard_A,50.56,21.57,11.68,48.95,42.64,22.13,Clear,Medium,4,0,83.73,0
TRIP-08825,TRK-048,DRV-127,2026-04-14,Mine_D,Railway_Yard_B,82.56,33.01,23.73,47.27,43.01,17.86,Clear,Low,20,6,82.61,0
TRIP-01744,TRK-011,DRV-132,2026-04-14,Mine_D,Railway_Yard_B,25.75,32.75,9.56,48.79,24.33,22.52,Clear,Low,3,2,78.28,0
TRIP-07676,TRK-029,DRV-169,2026-04-14,Mine_C,Power_Plant_A,27.03,24.81,8.68,64.94,24.76,29.39,Clear,Low,10,2,96.51,0
TRIP-06460,TRK-012,DRV-156,2026-04-14,Mine_B,Power_Plant_B,140.76,34.34,33.55,30.39,25.69,16.4,Heavy_Rain,Medium,7,6,84.65,1
TRIP-03861,TRK-045,DRV-085,2026-04-14,Mine_D,Railway_Yard_B,127.26,26.17,22.15,47.58,44.39,23.54,Rain,Low,9,5,75.39,1
TRIP-01381,TRK-035,DRV-114,2026-04-14,Mine_D,Railway_Yard_A,86.49,31.94,25.15,57.38,44.38,27.67,Clear,Medium,1,4,86.92,0
TRIP-09538,TRK-084,DRV-041,2026-04-15,Mine_D,Power_Plant_A,59.4,30.14,14.99,54.49,37.39,34.63,Clear,Low,11,1,71.52,0
TRIP-02406,TRK-074,DRV-114,2026-04-15,Mine_D,Power_Plant_B,106.64,37.45,22.89,53.85,40.95,23.9,Clear,Low,20,3,76.06,0
TRIP-04233,TRK-047,DRV-042,2026-04-15,Mine_B,Railway_Yard_B,42.73,28.65,11.84,43.79,43.21,14.03,Rain,Medium,20,1,74.5,0
TRIP-09684,TRK-044,DRV-156,2026-04-15,Mine_A,Power_Plant_A,59.09,17.86,14.33,42.72,41.27,28.48,Cloudy,Medium,14,3,84.53,0
TRIP-04553,TRK-086,DRV-072,2026-04-15,Mine_A,Power_Plant_A,130.62,28.33,26.63,45.14,43.46,20.82,Rain,Medium,8,3,85.6,0
TRIP-05811,TRK-083,DRV-141,2026-04-15,Mine_A,Railway_Yard_A,49.33,37.2,12.63,46.89,36.31,18.14,Clear,Low,8,5,85.73,0
TRIP-08575,TRK-043,DRV-141,2026-04-15,Mine_D,Power_Plant_A,109.98,36.22,27.8,31.46,37.96,23.31,Rain,Medium,2,1,84.24,1
TRIP-05650,TRK-072,DRV-057,2026-04-15,Mine_D,Railway_Yard_A,66.31,16.7,16.91,26.77,32.0,26.84,Clear,High,1,1,73.72,1
TRIP-07965,TRK-023,DRV-156,2026-04-15,Mine_C,Railway_Yard_A,133.21,19.42,24.0,53.53,40.53,25.19,Clear,Medium,6,3,83.46,0
TRIP-09182,TRK-097,DRV-157,2026-04-15,Mine_B,Railway_Yard_B,56.28,33.55,12.25,38.07,27.22,21.34,Rain,Low,13,5,86.45,0
TRIP-04417,TRK-028,DRV-032,2026-04-15,Mine_A,Power_Plant_B,118.25,33.43,27.28,44.8,39.74,22.19,Cloudy,Low,17,3,75.43,0
TRIP-04550,TRK-084,DRV-159,2026-04-15,Mine_B,Railway_Yard_A,111.76,28.24,26.95,24.52,41.67,19.44,Rain,High,1,3,86.84,1
TRIP-07768,TRK-067,DRV-193,2026-04-15,Mine_D,Power_Plant_B,66.48,30.5,17.87,46.33,32.54,21.35,Cloudy,Medium,17,4,88.15,0
TRIP-02889,TRK-089,DRV-081,2026-04-15,Mine_D,Railway_Yard_B,121.19,22.56,25.39,54.06,39.66,33.24,Clear,Low,17,5,79.33,0
TRIP-04662,TRK-049,DRV-053,2026-04-15,Mine_B,Power_Plant_A,147.62,30.28,31.13,58.86,39.8,30.23,Clear,Low,18,1,65.99,0
TRIP-04282,TRK-005,DRV-188,2026-04-15,Mine_C,Railway_Yard_B,89.09,21.48,23.62,31.61,39.07,20.08,Clear,High,18,2,84.66,1
TRIP-07647,TRK-025,DRV-114,2026-04-15,Mine_D,Power_Plant_A,95.59,38.45,22.86,59.38,26.79,22.66,Clear,Low,11,3,84.82,0
TRIP-01529,TRK-043,DRV-156,2026-04-15,Mine_C,Railway_Yard_B,120.22,38.77,30.73,41.73,24.11,27.23,Clear,High,4,3,80.35,0
TRIP-07377,TRK-034,DRV-097,2026-04-15,Mine_C,Railway_Yard_A,53.48,28.95,17.65,56.03,37.32,29.98,Clear,Medium,11,3,85.25,0
TRIP-04862,TRK-073,DRV-102,2026-04-15,Mine_D,Railway_Yard_A,36.74,32.28,12.19,39.62,33.61,27.71,Clear,Medium,8,2,96.49,0
TRIP-07405,TRK-088,DRV-126,2026-04-16,Mine_D,Railway_Yard_B,103.38,19.15,21.07,48.67,26.31,25.96,Cloudy,Medium,4,3,77.16,0
TRIP-06235,TRK-064,DRV-124,2026-04-16,Mine_C,Railway_Yard_A,34.05,39.8,18.35,28.16,35.07,25.66,Heavy_Rain,Low,16,7,85.5,1
TRIP-01846,TRK-022,DRV-116,2026-04-16,Mine_C,Power_Plant_A,146.26,27.93,28.8,54.37,38.69,29.8,Clear,Medium,2,2,87.39,1
TRIP-04442,TRK-089,DRV-106,2026-04-16,Mine_D,Railway_Yard_B,29.75,34.86,13.68,43.04,39.27,19.71,Rain,Low,14,3,78.43,0
TRIP-08593,TRK-013,DRV-058,2026-04-16,Mine_D,Power_Plant_A,122.63,32.42,31.53,34.48,33.68,26.37,Clear,High,20,5,84.62,0
TRIP-07663,TRK-009,DRV-086,2026-04-16,Mine_D,Power_Plant_A,128.39,15.35,25.48,34.76,31.07,26.16,Clear,High,17,0,69.66,1
TRIP-03896,TRK-078,DRV-108,2026-04-16,Mine_C,Power_Plant_A,94.49,34.88,25.22,42.17,29.25,27.69,Clear,Medium,18,2,81.93,0
TRIP-05075,TRK-077,DRV-068,2026-04-16,Mine_C,Railway_Yard_B,86.3,32.99,22.09,49.05,26.4,27.97,Clear,Low,15,3,69.95,0
TRIP-02645,TRK-036,DRV-097,2026-04-16,Mine_B,Railway_Yard_B,37.64,31.68,14.25,30.16,23.93,29.83,Rain,High,18,3,73.37,0
TRIP-03704,TRK-062,DRV-085,2026-04-16,Mine_D,Railway_Yard_B,112.31,33.39,22.97,44.84,34.82,22.83,Clear,Medium,15,3,66.3,0
TRIP-06396,TRK-010,DRV-054,2026-04-16,Mine_D,Power_Plant_A,86.36,22.86,14.39,35.96,15.0,19.06,Cloudy,Medium,6,4,84.08,0
TRIP-05753,TRK-072,DRV-072,2026-04-16,Mine_B,Power_Plant_A,30.98,19.18,11.1,52.33,31.74,30.31,Clear,Low,5,2,91.75,0
TRIP-08355,TRK-083,DRV-027,2026-04-16,Mine_C,Power_Plant_B,149.56,27.29,28.06,59.79,40.29,27.03,Clear,Low,6,4,91.28,0
TRIP-09317,TRK-026,DRV-097,2026-04-16,Mine_B,Power_Plant_B,149.1,25.09,30.84,52.07,53.41,26.88,Clear,Low,8,4,68.26,0
TRIP-00578,TRK-090,DRV-062,2026-04-16,Mine_B,Railway_Yard_A,131.31,33.12,29.49,44.55,40.35,32.73,Clear,Low,11,1,69.82,1
TRIP-05449,TRK-049,DRV-083,2026-04-16,Mine_C,Power_Plant_A,133.31,28.03,26.8,48.35,40.93,25.02,Clear,Low,1,8,71.65,0
TRIP-05458,TRK-022,DRV-158,2026-04-16,Mine_B,Power_Plant_A,62.7,16.22,12.45,45.77,25.06,23.83,Clear,Low,1,2,90.81,0
TRIP-00827,TRK-073,DRV-180,2026-04-16,Mine_B,Power_Plant_A,65.57,30.3,19.95,32.3,33.93,23.33,Clear,High,8,7,88.65,0
TRIP-08884,TRK-003,DRV-022,2026-04-16,Mine_B,Power_Plant_A,57.27,27.68,15.94,54.99,30.84,17.44,Clear,Medium,17,0,88.16,1
TRIP-05655,TRK-078,DRV-096,2026-04-16,Mine_C,Railway_Yard_B,32.64,35.51,15.28,26.06,41.35,28.6,Rain,High,8,5,83.78,0
TRIP-01359,TRK-087,DRV-110,2026-04-16,Mine_C,Power_Plant_B,70.81,27.47,19.37,42.23,32.35,16.84,Clear,Medium,9,3,79.97,0
TRIP-08225,TRK-044,DRV-184,2026-04-16,Mine_C,Power_Plant_B,143.48,38.34,33.17,50.63,25.85,23.51,Clear,Medium,1,3,88.38,0
TRIP-08889,TRK-086,DRV-073,2026-04-16,Mine_B,Power_Plant_A,46.31,15.57,11.5,37.41,40.08,24.68,Rain,Medium,20,4,78.37,0
TRIP-01912,TRK-047,DRV-181,2026-04-16,Mine_B,Power_Plant_B,66.8,35.4,19.53,39.23,34.64,24.34,Clear,Medium,9,1,100.0,0
TRIP-05154,TRK-064,DRV-141,2026-04-16,Mine_C,Railway_Yard_B,65.03,15.93,12.77,50.44,38.84,35.41,Clear,Low,16,1,83.64,1
TRIP-03396,TRK-020,DRV-002,2026-04-16,Mine_B,Power_Plant_A,23.95,37.47,12.83,52.7,35.58,25.51,Clear,Medium,14,6,83.7,1
TRIP-09767,TRK-019,DRV-138,2026-04-17,Mine_A,Power_Plant_A,126.47,32.5,27.87,52.89,45.46,25.99,Clear,Medium,14,4,84.94,1
TRIP-07789,TRK-100,DRV-099,2026-04-17,Mine_C,Power_Plant_A,93.13,18.73,18.75,55.7,27.63,34.94,Clear,Low,10,5,78.1,0
TRIP-08562,TRK-013,DRV-013,2026-04-17,Mine_A,Railway_Yard_A,23.99,17.02,5.0,51.79,39.69,23.54,Cloudy,Medium,14,4,69.04,1
TRIP-05496,TRK-049,DRV-051,2026-04-17,Mine_C,Railway_Yard_A,84.66,23.63,18.09,46.53,25.17,34.42,Clear,High,4,6,85.55,0
TRIP-03290,TRK-012,DRV-006,2026-04-17,Mine_A,Railway_Yard_B,104.83,24.9,23.33,43.5,44.26,24.79,Cloudy,Medium,19,2,77.69,0
TRIP-08266,TRK-010,DRV-014,2026-04-17,Mine_B,Railway_Yard_A,122.67,26.17,31.42,20.93,34.05,21.8,Heavy_Rain,Medium,10,1,81.44,1
TRIP-08384,TRK-030,DRV-081,2026-04-17,Mine_C,Power_Plant_A,102.56,30.93,20.37,50.16,25.86,21.58,Rain,Medium,4,2,87.68,1
TRIP-05764,TRK-097,DRV-122,2026-04-17,Mine_D,Railway_Yard_A,136.35,30.96,30.1,20.0,30.74,26.16,Rain,High,10,1,78.71,1
TRIP-09252,TRK-052,DRV-067,2026-04-17,Mine_C,Power_Plant_A,53.16,35.03,19.15,20.0,35.91,22.36,Rain,High,1,5,94.36,1
TRIP-05758,TRK-042,DRV-020,2026-04-17,Mine_A,Railway_Yard_A,88.62,25.93,21.29,38.91,34.28,30.1,Clear,High,3,3,86.88,0
TRIP-00374,TRK-037,DRV-010,2026-04-17,Mine_C,Railway_Yard_B,141.91,28.34,30.13,39.85,42.65,23.7,Rain,Low,2,2,80.54,1
TRIP-00179,TRK-062,DRV-031,2026-04-17,Mine_C,Railway_Yard_A,96.72,30.06,25.2,48.82,30.1,30.62,Rain,Low,20,6,72.53,1
TRIP-06509,TRK-001,DRV-110,2026-04-17,Mine_A,Railway_Yard_A,149.81,16.61,26.67,42.43,29.96,25.84,Rain,Low,7,1,85.68,0
TRIP-02785,TRK-060,DRV-028,2026-04-17,Mine_C,Railway_Yard_A,26.31,16.7,9.86,62.87,38.38,30.41,Clear,Medium,19,6,74.13,0
TRIP-07764,TRK-026,DRV-053,2026-04-17,Mine_D,Railway_Yard_A,73.78,32.38,22.08,20.0,50.39,27.04,Heavy_Rain,Medium,11,3,95.05,1
TRIP-05746,TRK-032,DRV-145,2026-04-17,Mine_A,Power_Plant_A,27.74,28.8,11.34,55.94,38.46,25.08,Clear,Low,6,2,82.03,1
TRIP-09899,TRK-062,DRV-059,2026-04-17,Mine_A,Railway_Yard_B,30.31,33.84,13.31,40.1,28.69,31.79,Clear,Medium,20,3,76.76,0
TRIP-00127,TRK-073,DRV-200,2026-04-17,Mine_D,Railway_Yard_A,133.14,17.25,25.11,32.17,25.38,15.7,Clear,High,17,1,97.49,0
TRIP-05630,TRK-004,DRV-160,2026-04-17,Mine_A,Power_Plant_A,113.78,24.99,25.31,33.82,37.48,33.29,Cloudy,High,19,4,83.03,0
TRIP-08805,TRK-046,DRV-171,2026-04-17,Mine_C,Railway_Yard_B,60.54,18.07,12.75,58.0,24.92,30.2,Clear,Medium,15,2,87.28,1
TRIP-02681,TRK-032,DRV-016,2026-04-17,Mine_C,Power_Plant_A,140.82,19.75,26.44,42.94,41.39,28.48,Clear,High,20,4,84.25,1
TRIP-01128,TRK-085,DRV-079,2026-04-17,Mine_D,Power_Plant_A,52.8,34.71,19.24,24.3,31.16,24.09,Rain,High,10,5,88.1,1
TRIP-06692,TRK-050,DRV-086,2026-04-17,Mine_D,Railway_Yard_B,61.99,22.44,18.38,34.44,36.62,32.38,Cloudy,Medium,15,5,88.86,0
TRIP-09459,TRK-090,DRV-024,2026-04-17,Mine_A,Railway_Yard_B,60.28,30.65,22.56,30.13,36.88,31.69,Heavy_Rain,Medium,11,1,84.8,1
TRIP-02473,TRK-092,DRV-043,2026-04-17,Mine_D,Railway_Yard_B,30.94,30.2,14.06,44.09,38.68,26.68,Clear,Medium,13,3,79.83,0
TRIP-00219,TRK-002,DRV-186,2026-04-17,Mine_C,Power_Plant_A,107.9,30.95,26.88,49.22,40.28,26.56,Clear,Low,12,6,75.13,0
TRIP-06406,TRK-036,DRV-007,2026-04-17,Mine_A,Power_Plant_A,115.85,16.27,18.51,48.79,45.65,22.47,Cloudy,Low,11,0,89.82,1
TRIP-03610,TRK-021,DRV-079,2026-04-17,Mine_C,Railway_Yard_A,137.86,35.57,34.16,53.57,31.79,16.67,Cloudy,Medium,19,1,70.51,1
TRIP-09395,TRK-005,DRV-006,2026-04-17,Mine_A,Power_Plant_B,132.32,26.08,26.67,49.67,37.64,28.31,Clear,Low,6,2,79.06,0
TRIP-09213,TRK-038,DRV-010,2026-04-17,Mine_D,Railway_Yard_B,105.89,35.13,25.12,41.35,39.55,20.69,Cloudy,High,13,2,78.64,0
TRIP-09128,TRK-024,DRV-056,2026-04-17,Mine_C,Power_Plant_A,54.1,28.33,11.19,41.54,45.11,40.0,Clear,High,1,7,84.3,0
TRIP-00538,TRK-004,DRV-194,2026-04-17,Mine_A,Power_Plant_A,124.15,23.35,24.0,47.13,34.82,31.06,Clear,Medium,10,2,71.09,0
TRIP-01440,TRK-009,DRV-017,2026-04-17,Mine_D,Railway_Yard_B,113.57,17.35,22.75,46.33,34.93,23.83,Cloudy,Low,16,3,77.68,0
TRIP-02307,TRK-082,DRV-125,2026-04-17,Mine_B,Railway_Yard_B,101.65,36.58,21.76,47.11,39.79,20.96,Clear,Low,20,3,100.0,1
TRIP-04232,TRK-059,DRV-167,2026-04-17,Mine_A,Railway_Yard_A,55.73,29.54,13.67,61.2,28.86,27.95,Clear,Low,17,2,67.37,1
TRIP-05078,TRK-064,DRV-064,2026-04-17,Mine_A,Railway_Yard_A,105.18,25.5,20.75,60.89,49.05,21.78,Clear,Low,1,1,80.16,0
TRIP-05705,TRK-061,DRV-026,2026-04-17,Mine_C,Railway_Yard_A,40.57,26.84,10.74,22.9,38.86,17.12,Rain,Medium,5,5,90.19,1
TRIP-07318,TRK-078,DRV-194,2026-04-17,Mine_B,Power_Plant_A,89.61,38.67,27.23,28.01,29.27,22.83,Heavy_Rain,Medium,17,5,74.4,0
TRIP-03559,TRK-055,DRV-135,2026-04-17,Mine_C,Power_Plant_B,100.46,19.84,21.41,61.86,35.61,26.7,Clear,Low,11,2,85.46,0
TRIP-03949,TRK-008,DRV-172,2026-04-17,Mine_C,Railway_Yard_A,27.01,22.05,10.46,26.99,30.23,31.4,Rain,Medium,10,4,88.24,1
TRIP-06143,TRK-028,DRV-107,2026-04-18,Mine_C,Railway_Yard_A,70.04,27.53,16.57,52.76,38.69,23.24,Clear,High,10,9,80.23,1
TRIP-06665,TRK-089,DRV-178,2026-04-18,Mine_D,Railway_Yard_B,121.85,23.37,27.82,45.52,24.37,13.01,Clear,Medium,20,1,88.74,1
TRIP-05891,TRK-021,DRV-021,2026-04-18,Mine_D,Power_Plant_B,92.79,24.83,24.57,32.32,46.61,23.65,Rain,High,8,3,74.03,0
TRIP-05126,TRK-003,DRV-073,2026-04-18,Mine_C,Railway_Yard_A,129.89,36.88,24.93,57.37,23.33,29.95,Clear,Low,1,1,95.19,0
TRIP-00270,TRK-052,DRV-081,2026-04-18,Mine_D,Railway_Yard_A,70.5,27.25,23.22,20.0,53.03,10.59,Heavy_Rain,High,1,4,70.42,1
TRIP-06554,TRK-043,DRV-161,2026-04-18,Mine_C,Railway_Yard_A,84.67,21.12,17.24,48.15,25.49,27.45,Clear,Medium,1,4,76.21,0
TRIP-04914,TRK-073,DRV-058,2026-04-18,Mine_D,Railway_Yard_B,129.19,20.99,27.54,55.88,31.42,18.28,Cloudy,Low,20,1,85.89,0
TRIP-01685,TRK-098,DRV-142,2026-04-18,Mine_A,Railway_Yard_B,79.99,37.92,20.41,47.98,32.11,20.36,Clear,Medium,18,4,81.59,1
TRIP-09008,TRK-016,DRV-156,2026-04-18,Mine_A,Railway_Yard_B,25.62,16.97,6.34,57.84,33.99,36.79,Clear,Low,16,1,67.14,0
TRIP-06528,TRK-058,DRV-038,2026-04-18,Mine_D,Power_Plant_A,70.0,22.48,19.16,48.58,19.95,25.56,Clear,Low,5,4,81.58,0
TRIP-04599,TRK-052,DRV-142,2026-04-18,Mine_A,Railway_Yard_A,42.4,33.18,17.34,52.17,53.96,16.48,Clear,Medium,5,2,94.21,1
TRIP-04437,TRK-054,DRV-011,2026-04-18,Mine_A,Railway_Yard_A,116.6,38.28,27.12,48.65,37.28,24.63,Cloudy,Low,14,0,89.24,0
TRIP-06818,TRK-015,DRV-169,2026-04-18,Mine_D,Power_Plant_A,87.52,39.76,26.83,39.72,45.12,21.81,Cloudy,High,7,2,90.83,0
TRIP-05341,TRK-031,DRV-065,2026-04-18,Mine_A,Railway_Yard_A,62.63,18.62,14.39,45.49,41.24,18.1,Clear,Medium,10,7,71.02,1
TRIP-03710,TRK-038,DRV-054,2026-04-18,Mine_D,Power_Plant_B,56.11,38.28,16.49,39.26,33.48,29.61,Clear,Medium,18,4,65.79,0
TRIP-06548,TRK-073,DRV-120,2026-04-18,Mine_D,Railway_Yard_A,120.54,22.44,29.02,20.0,35.35,24.6,Rain,Medium,1,5,69.14,1
TRIP-09167,TRK-040,DRV-046,2026-04-18,Mine_D,Railway_Yard_A,82.96,26.67,18.61,47.45,33.58,27.44,Clear,Medium,20,3,73.72,0
TRIP-06684,TRK-017,DRV-017,2026-04-18,Mine_B,Railway_Yard_B,63.71,36.19,20.38,37.29,44.49,26.62,Cloudy,Medium,15,2,83.64,1
TRIP-07969,TRK-087,DRV-036,2026-04-18,Mine_C,Railway_Yard_A,46.7,39.36,17.03,43.72,48.37,27.5,Cloudy,Medium,5,0,84.75,1
TRIP-07468,TRK-022,DRV-195,2026-04-18,Mine_D,Power_Plant_B,67.5,18.54,13.78,43.13,44.57,20.95,Clear,Medium,1,5,70.81,1
TRIP-02343,TRK-085,DRV-107,2026-04-18,Mine_C,Power_Plant_B,66.36,39.07,21.78,34.0,32.37,30.42,Rain,Low,12,3,74.92,1
TRIP-06965,TRK-077,DRV-072,2026-04-18,Mine_A,Power_Plant_B,145.64,38.59,32.27,58.47,41.87,23.07,Clear,Low,15,3,89.49,0
TRIP-02570,TRK-065,DRV-193,2026-04-19,Mine_B,Railway_Yard_A,95.33,17.94,18.95,47.13,37.67,27.95,Rain,Low,3,3,83.35,0
TRIP-01314,TRK-063,DRV-090,2026-04-19,Mine_A,Railway_Yard_A,101.0,34.41,25.28,37.34,34.56,28.27,Rain,Low,6,2,83.43,0
TRIP-09637,TRK-021,DRV-077,2026-04-19,Mine_A,Power_Plant_A,125.38,29.76,28.33,28.47,39.91,25.28,Clear,High,16,1,81.52,0
TRIP-06742,TRK-044,DRV-131,2026-04-19,Mine_D,Railway_Yard_B,95.39,30.68,20.31,43.45,39.48,13.42,Cloudy,Low,9,2,87.71,0
TRIP-00091,TRK-072,DRV-017,2026-04-19,Mine_D,Railway_Yard_B,126.31,19.3,23.32,49.05,27.38,29.44,Cloudy,Low,6,0,93.33,0
TRIP-09386,TRK-002,DRV-198,2026-04-19,Mine_D,Power_Plant_A,67.68,21.18,18.28,53.59,37.3,26.11,Clear,Low,20,5,88.25,0
TRIP-08212,TRK-094,DRV-198,2026-04-19,Mine_B,Railway_Yard_B,47.32,19.62,14.91,39.05,37.55,19.7,Clear,Medium,19,6,71.63,0
TRIP-08892,TRK-026,DRV-113,2026-04-19,Mine_A,Railway_Yard_B,97.85,36.65,29.48,47.85,15.33,29.92,Clear,Medium,15,2,92.36,0
TRIP-07193,TRK-089,DRV-005,2026-04-19,Mine_B,Railway_Yard_A,111.17,27.74,22.56,52.13,47.36,17.65,Rain,Low,10,1,76.06,1
TRIP-07623,TRK-041,DRV-055,2026-04-19,Mine_B,Railway_Yard_B,97.83,29.06,22.66,48.43,32.42,31.48,Clear,Medium,14,0,83.75,0
TRIP-02341,TRK-009,DRV-163,2026-04-19,Mine_A,Railway_Yard_B,115.88,28.39,25.97,41.17,36.08,30.23,Rain,Medium,8,2,83.18,0
TRIP-06136,TRK-083,DRV-082,2026-04-19,Mine_D,Railway_Yard_B,134.78,19.07,23.74,56.28,35.77,16.24,Clear,Low,16,5,93.03,0
TRIP-08375,TRK-071,DRV-155,2026-04-19,Mine_D,Power_Plant_B,41.18,38.49,14.76,46.96,19.41,21.61,Clear,Medium,14,2,79.6,0
TRIP-05402,TRK-075,DRV-174,2026-04-19,Mine_A,Power_Plant_A,149.52,25.77,29.73,50.58,21.33,26.06,Clear,Low,16,3,66.01,1
TRIP-08288,TRK-061,DRV-102,2026-04-19,Mine_B,Railway_Yard_B,110.63,30.29,27.06,47.12,40.33,18.52,Clear,Low,9,2,66.82,0
TRIP-01614,TRK-015,DRV-171,2026-04-19,Mine_B,Railway_Yard_A,63.43,30.73,15.9,53.03,31.45,21.05,Clear,Low,12,8,82.02,1
TRIP-08278,TRK-085,DRV-089,2026-04-19,Mine_C,Railway_Yard_A,121.17,18.58,26.95,37.66,35.11,28.31,Rain,Low,20,2,84.79,0
TRIP-05728,TRK-074,DRV-039,2026-04-19,Mine_B,Railway_Yard_A,114.36,26.55,31.07,24.14,32.44,18.17,Heavy_Rain,Medium,8,2,80.55,1
TRIP-05691,TRK-058,DRV-008,2026-04-19,Mine_B,Railway_Yard_A,49.11,36.64,15.45,51.35,38.52,33.5,Clear,Low,10,3,83.78,0
TRIP-01388,TRK-068,DRV-032,2026-04-19,Mine_D,Power_Plant_A,116.51,34.8,24.65,38.03,17.55,24.77,Cloudy,Low,12,3,82.34,1
TRIP-07909,TRK-076,DRV-086,2026-04-19,Mine_C,Railway_Yard_A,104.51,39.54,27.61,52.76,36.76,15.54,Cloudy,Low,12,3,77.3,0
TRIP-09553,TRK-031,DRV-130,2026-04-19,Mine_A,Railway_Yard_B,98.04,19.75,24.49,20.81,24.2,22.18,Heavy_Rain,Medium,11,2,90.88,1
TRIP-06213,TRK-028,DRV-102,2026-04-19,Mine_D,Power_Plant_B,118.06,32.55,30.66,31.71,30.69,27.26,Rain,Medium,19,2,65.43,1
TRIP-04847,TRK-006,DRV-182,2026-04-19,Mine_D,Railway_Yard_B,83.19,24.53,20.53,35.56,49.31,24.95,Rain,Low,14,4,62.69,0
TRIP-00539,TRK-016,DRV-176,2026-04-19,Mine_D,Railway_Yard_B,135.15,33.14,27.32,44.75,45.46,20.17,Clear,Medium,18,1,78.66,1
TRIP-00376,TRK-093,DRV-130,2026-04-20,Mine_A,Power_Plant_A,108.28,38.39,21.77,45.31,27.14,26.74,Clear,Medium,9,2,79.77,0
TRIP-02479,TRK-078,DRV-041,2026-04-20,Mine_C,Railway_Yard_B,102.19,20.84,21.17,52.83,27.69,30.47,Rain,Low,16,1,79.45,1
TRIP-01084,TRK-010,DRV-065,2026-04-20,Mine_D,Railway_Yard_A,128.55,25.36,21.98,59.38,22.28,22.87,Clear,Low,20,5,77.46,1
TRIP-04167,TRK-045,DRV-191,2026-04-20,Mine_B,Railway_Yard_B,83.56,30.4,21.05,48.4,39.49,27.34,Clear,Medium,3,4,81.74,1
TRIP-00975,TRK-023,DRV-165,2026-04-20,Mine_A,Railway_Yard_B,95.93,29.3,17.34,51.73,35.52,27.98,Cloudy,Low,1,3,87.96,0
TRIP-03956,TRK-036,DRV-166,2026-04-20,Mine_B,Railway_Yard_B,95.58,25.85,18.09,49.59,38.77,28.39,Cloudy,Low,18,3,89.53,0
TRIP-01197,TRK-015,DRV-097,2026-04-20,Mine_D,Power_Plant_A,64.38,38.24,16.99,41.16,31.23,27.14,Clear,Medium,9,3,84.66,0
TRIP-04301,TRK-083,DRV-114,2026-04-20,Mine_B,Power_Plant_B,139.32,38.81,31.91,37.71,30.29,26.84,Heavy_Rain,Low,4,2,86.01,0
TRIP-09427,TRK-089,DRV-119,2026-04-20,Mine_A,Railway_Yard_B,21.35,15.04,5.78,56.5,15.0,20.09,Clear,Medium,18,1,81.99,0
TRIP-05755,TRK-062,DRV-141,2026-04-20,Mine_B,Railway_Yard_B,52.51,21.27,10.5,58.0,37.72,24.23,Clear,Low,15,4,87.05,0
TRIP-00079,TRK-063,DRV-056,2026-04-20,Mine_A,Railway_Yard_B,48.4,21.42,8.77,61.58,36.81,26.71,Clear,Medium,12,5,77.35,1
TRIP-05478,TRK-053,DRV-078,2026-04-20,Mine_A,Power_Plant_B,26.85,28.72,14.36,50.13,37.37,26.8,Clear,Medium,12,5,92.12,0
